status,matchMethod,CBR row,CBR scientific name,CBR Chinese name,CBR English name,AviList scientific name used,AviList English name,candidate scientific names,CBR notes
matched_exact,scientificName,1037,Helopsaltes ochotensis,北蝗莺,Middendorff's Grasshopper Warbler,Helopsaltes ochotensis,Middendorff's Grasshopper Warbler,,
matched_exact,scientificName,1038,Locustella lanceolata,矛斑蝗莺,Lanceolated Warbler,Locustella lanceolata,Lanceolated Warbler,,
matched_exact,scientificName,1039,Locustella luteoventris,棕褐短翅蝗莺,Brown Bush Warbler,Locustella luteoventris,Brown Bush Warbler,,中文名由棕褐短翅莺改为棕褐短翅蝗莺
matched_exact,scientificName,1040,Locustella major,巨嘴短翅蝗莺,Long-billed Bush Warbler,Locustella major,Long-billed Bush Warbler,,中文名由巨嘴短翅莺改为巨嘴短翅蝗莺
matched_exact,scientificName,1041,Locustella naevia,黑斑蝗莺,Common Grasshopper Warbler,Locustella naevia,Common Grasshopper Warbler,,
matched_exact,scientificName,1042,Locustella tacsanowskia,中华短翅蝗莺,Chinese Bush Warbler,Locustella tacsanowskia,Chinese Bush Warbler,,中文名由中华短翅莺改为中华短翅蝗莺
matched_exact,scientificName,1043,Locustella luscinioides,鸲蝗莺,Savi's Warbler,Locustella luscinioides,Savi's Warbler,,
matched_exact,scientificName,1044,Locustella davidi,北短翅蝗莺,Baikal Bush Warbler,Locustella davidi,Baikal Bush Warbler,,中文名由北短翅莺改为北短翅蝗莺
matched_exact,scientificName,1045,Locustella thoracica,斑胸短翅蝗莺,Spotted Bush Warbler,Locustella thoracica,Spotted Bush Warbler,,中文名由斑胸短翅莺改为斑胸短翅蝗莺
matched_exact,scientificName,1046,Locustella alishanensis,台湾短翅蝗莺,Taiwan Bush Warbler,Locustella alishanensis,Taiwan Bush Warbler,,中文名由台湾短翅莺改为台湾短翅蝗莺
matched_exact,scientificName,1047,Locustella mandelli,高山短翅蝗莺,Russet Bush Warbler,Locustella mandelli,Russet Bush Warbler,,中文名由高山短翅莺改为高山短翅蝗莺
matched_exact,scientificName,1048,Locustella chengi,四川短翅蝗莺,Sichuan Bush Warbler,Locustella chengi,Sichuan Bush Warbler,,中文名由四川短翅莺改为四川短翅蝗莺
matched_exact,scientificName,1049,Megalurus palustris,沼泽大尾莺,Striated Grassbird,Megalurus palustris,Striated Grassbird,,
matched_exact,scientificName,1051,Cisticola juncidis,棕扇尾莺,Zitting Cisticola,Cisticola juncidis,Zitting Cisticola,,
matched_exact,scientificName,1052,Cisticola exilis,金头扇尾莺,Golden-headed Cisticola,Cisticola exilis,Golden-headed Cisticola,,
matched_exact,scientificName,1053,Prinia crinigera,喜山山鹪莺,Striated Prinia,Prinia crinigera,Himalayan Prinia,,
matched_exact,scientificName,1054,Prinia striata,山鹪莺,Striped Prinia,Prinia striata,Striped Prinia,,
matched_exact,scientificName,1055,Prinia atrogularis,黑胸山鹪莺,Black-throated Prinia,Prinia atrogularis,Black-throated Prinia,,
matched_exact,scientificName,1056,Prinia superciliaris,黑喉山鹪莺,Hill Prinia,Prinia superciliaris,Hill Prinia,,
matched_exact,scientificName,1057,Prinia rufescens,暗冕山鹪莺,Rufescent Prinia,Prinia rufescens,Rufescent Prinia,,
matched_exact,scientificName,1058,Prinia hodgsonii,灰胸山鹪莺,Grey-breasted Prinia,Prinia hodgsonii,Grey-breasted Prinia,,
matched_exact,scientificName,1059,Prinia flaviventris,黄腹山鹪莺,Yellow-bellied Prinia,Prinia flaviventris,Yellow-bellied Prinia,,
matched_exact,scientificName,1060,Prinia inornata,纯色山鹪莺,Plain Prinia,Prinia inornata,Plain Prinia,,
matched_exact,scientificName,1061,Orthotomus sutorius,长尾缝叶莺,Common Tailorbird,Orthotomus sutorius,Common Tailorbird,,
matched_exact,scientificName,1062,Orthotomus atrogularis,黑喉缝叶莺,Dark-necked Tailorbird,Orthotomus atrogularis,Dark-necked Tailorbird,,
matched_exact,scientificName,1064,Timalia pileata,红顶鹛,Chestnut-capped Babbler,Timalia pileata,Chestnut-capped Babbler,,
matched_exact,scientificName,1065,Mixornis gularis,纹胸鹛,Striped Tit-Babbler,Mixornis gularis,Pin-striped Tit-Babbler,,中文名由纹胸巨鹛改为纹胸鹛
matched_exact,scientificName,1066,Cyanoderma chrysaeum,金头穗鹛,Golden Babbler,Cyanoderma chrysaeum,Golden Babbler,,
matched_exact,scientificName,1067,Cyanoderma pyrrhops,黑颏穗鹛,Black-chinned Babbler,Cyanoderma pyrrhops,Black-chinned Babbler,,
matched_exact,scientificName,1068,Cyanoderma ruficeps,红头穗鹛,Rufous-capped Babbler,Cyanoderma ruficeps,Rufous-capped Babbler,,
matched_exact,scientificName,1069,Cyanoderma rufifrons,红额穗鹛,Rufous-fronted Babbler,Cyanoderma rufifrons,Rufous-fronted Babbler,,黄喉穗鹛Buff-chested Babbler Cyanoderma ambiguum重新合并至红额穗鹛Rufous-fronted Babbler C. rufifrons（del Hoyo & Collar 2016），名录中做相应调整
matched_exact,scientificName,1070,Spelaeornis badeigularis,锈喉鹩鹛,Rusty-throated Wren Babbler,Spelaeornis badeigularis,Mishmi Wren-Babbler,,IUCN红色名录等级由VU降为NT，2022年4月13日，西藏墨脱，陈阳阳
matched_exact,scientificName,1071,Spelaeornis troglodytoides,斑翅鹩鹛,Bar-winged Wren-Babbler,Spelaeornis troglodytoides,Bar-winged Wren-Babbler,,
matched_exact,scientificName,1072,Spelaeornis kinneari,淡喉鹩鹛,Pale-throated Wren-Babbler,Spelaeornis kinneari,Pale-throated Wren-Babbler,,
matched_exact,scientificName,1073,Spelaeornis reptatus,灰腹鹩鹛,Long-tailed Wren-Babbler,Spelaeornis reptatus,Grey-bellied Wren-Babbler,,中文名由长尾鹩鹛改为灰腹鹩鹛
matched_exact,scientificName,1074,Pomatorhinus ferruginosus,黑冠钩嘴鹛,Black-crowned Scimitar Babbler,Pomatorhinus ferruginosus,Black-crowned Scimitar Babbler,,将红嘴钩嘴鹛的ferruginosus亚种提升为独立种Pomatorhinus ferruginosus（Rasmussen & Anderton 2012; del Hoyo & Collar 2016; HBW/BirdLife），中文名为黑冠钩嘴鹛，英文名为Black-crowned Scimitar Babbler
matched_exact,scientificName,1075,Pomatorhinus phayrei,红嘴钩嘴鹛,Brown-crowned Scimitar Babbler,Pomatorhinus phayrei,Brown-crowned Scimitar Babbler,,学名由Pomatorhinus ferruginosus改为Pomatorhinus phayrei，英文名由Coral-billed Scimitar Babbler改为Brown-crowned Scimitar Babbler
matched_exact,scientificName,1076,Pomatorhinus ochraceiceps,棕头钩嘴鹛,Red-billed Scimitar Babbler,Pomatorhinus ochraceiceps,Red-billed Scimitar Babbler,,
matched_exact,scientificName,1077,Pomatorhinus superciliaris,剑嘴鹛,Slender-billed Scimitar Babbler,Pomatorhinus superciliaris,Slender-billed Scimitar Babbler,,
matched_exact,scientificName,1078,Pomatorhinus ruficollis,棕颈钩嘴鹛,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,,
matched_exact,scientificName,1079,Pomatorhinus musicus,台湾棕颈钩嘴鹛,Taiwan Scimitar Babbler,Pomatorhinus musicus,Taiwan Scimitar Babbler,,
matched_exact,scientificName,1080,Pomatorhinus schisticeps,灰头钩嘴鹛,White-browed Scimitar Babbler,Pomatorhinus schisticeps,White-browed Scimitar Babbler,,
matched_exact,scientificName,1081,Erythrogenys hypoleucos,长嘴钩嘴鹛,Large Scimitar Babbler,Erythrogenys hypoleucos,Large Scimitar Babbler,,
matched_exact,scientificName,1082,Erythrogenys erythrogenys,锈脸钩嘴鹛,Rusty-cheeked Scimitar Babbler,Erythrogenys erythrogenys,Rusty-cheeked Scimitar Babbler,,
matched_exact,scientificName,1083,Erythrogenys gravivox,斑胸钩嘴鹛,Black-streaked Scimitar Babbler,Erythrogenys gravivox,Black-streaked Scimitar Babbler,,
matched_exact,scientificName,1084,Erythrogenys swinhoei,华南斑胸钩嘴鹛,Grey-sided Scimitar Babbler,Erythrogenys swinhoei,Grey-sided Scimitar Babbler,,
matched_exact,scientificName,1085,Erythrogenys erythrocnemis,台湾斑胸钩嘴鹛,Black-necklaced Scimitar Babbler,Erythrogenys erythrocnemis,Black-necklaced Scimitar Babbler,,
matched_exact,scientificName,1086,Stachyris nigriceps,黑头穗鹛,Grey-throated Babbler,Stachyris nigriceps,Grey-throated Babbler,,
matched_exact,scientificName,1087,Stachyris nonggangensis,弄岗穗鹛,Nonggang Babbler,Stachyris nonggangensis,Nonggang Babbler,,
matched_exact,scientificName,1088,Stachyris humei,黑胸楔嘴穗鹛,Sikkim Wedge-billed Babbler,Stachyris humei,Sikkim Wedge-billed Babbler,,中文名由黑胸楔嘴鹩鹛改为黑胸楔嘴穗鹛
matched_exact,scientificName,1089,Stachyris roberti,楔嘴穗鹛,Cachar Wedge-billed Wren-Babbler,Stachyris roberti,Cachar Wedge-billed Babbler,,中文名由楔嘴鹩鹛改为楔嘴穗鹛
matched_exact,scientificName,1090,Stachyris strialata,斑颈穗鹛,Spot-necked Babbler,Stachyris strialata,Spot-necked Babbler,,
matched_exact,scientificName,1092,Graminicola striatus,中华草鹛,Chinese Grassbird,Graminicola striatus,Chinese Grassbird,,中文名由大草莺改为中华草鹛
matched_exact,scientificName,1093,Gampsorhynchus rufulus,白头鵙鹛,White-hooded Babbler,Gampsorhynchus rufulus,White-hooded Babbler,,
matched_exact,scientificName,1094,Gampsorhynchus torquatus,领鵙鹛,Collared Babbler,Gampsorhynchus torquatus,Collared Babbler,,
matched_exact,scientificName,1095,Schoeniparus cinereus,黄喉雀鹛,Yellow-throated Fulvetta,Schoeniparus cinereus,Yellow-throated Fulvetta,,
matched_exact,scientificName,1096,Schoeniparus castaneceps,栗头雀鹛,Rufous-winged Fulvetta,Schoeniparus castaneceps,Rufous-winged Fulvetta,,
matched_exact,scientificName,1097,Schoeniparus variegaticeps,金额雀鹛,Golden-fronted Fulvetta,Schoeniparus variegaticeps,Golden-fronted Fulvetta,,IUCN红色名录等级由VU降为LC
matched_exact,scientificName,1098,Schoeniparus rufogularis,棕喉雀鹛,Rufous-throated Fulvetta,Schoeniparus rufogularis,Rufous-throated Fulvetta,,
matched_exact,scientificName,1099,Schoeniparus dubius,褐胁雀鹛,Rusty-capped Fulvetta,Schoeniparus dubius,Rusty-capped Fulvetta,,
matched_exact,scientificName,1100,Schoeniparus brunneus,褐顶雀鹛,Dusky Fulvetta,Schoeniparus brunneus,Dusky Fulvetta,,
matched_exact,scientificName,1101,Pellorneum ruficeps,棕头幽鹛,Puff-throated Babbler,Pellorneum ruficeps,Puff-throated Babbler,,
matched_exact,scientificName,1102,Pellorneum albiventre,白腹幽鹛,Spot-throated Babbler,Pellorneum albiventre,Spot-throated Babbler,,
matched_exact,scientificName,1103,Pellorneum tickelli,棕胸雅鹛,Buff-breasted Babbler,Pellorneum tickelli,Buff-breasted Babbler,,
matched_exact,scientificName,1104,Gypsophila brevicaudata,短尾鹪鹛,Streaked Wren-Babbler,Gypsophila brevicaudata,Streaked Wren-Babbler,,
matched_exact,scientificName,1105,Gypsophila annamensis,灰岩鹪鹛,Annam Limestone Babbler,Gypsophila annamensis,Annam Limestone Babbler,,
matched_exact,scientificName,1106,Napothera epilepidota,纹胸鹪鹛,Eyebrowed Wren-Babbler,Napothera epilepidota,Eyebrowed Wren-Babbler,,
matched_exact,scientificName,1107,Napothera malacoptila,长嘴鹩鹛,Long-billed Wren-Babbler,Napothera malacoptila,Long-billed Wren-Babbler,,
matched_exact,scientificName,1108,Napothera naungmungensis,瑙蒙短尾鹛,Naung Mung Scimitar Babbler,Napothera naungmungensis,Naung Mung Scimitar Babbler,,
matched_exact,scientificName,1110,Alcippe poioicephala,褐脸雀鹛,Brown-cheeked Fulvetta,Alcippe poioicephala,Brown-cheeked Fulvetta,,
matched_exact,scientificName,1111,Alcippe morrisonia,台湾雀鹛,Grey-cheeked Fulvetta,Alcippe morrisonia,Grey-cheeked Fulvetta,,
matched_exact,scientificName,1112,Alcippe davidi,灰眶雀鹛,David's Fulvetta,Alcippe davidi,David's Fulvetta,,
matched_exact,scientificName,1113,Alcippe fratercula,云南雀鹛,Yunnan Fulvetta,Alcippe fratercula,Yunnan Fulvetta,,
matched_exact,scientificName,1114,Alcippe hueti,淡眉雀鹛,Huet's Fulvetta,Alcippe hueti,Huet's Fulvetta,,
matched_exact,scientificName,1115,Alcippe nipalensis,白眶雀鹛,Nepal Fulvetta,Alcippe nipalensis,Nepal Fulvetta,,
matched_exact,scientificName,1117,Grammatoptila striata,条纹噪鹛,Striated Laughingthrush,Grammatoptila striata,Striated Laughingthrush,,
matched_exact,scientificName,1118,Cutia nipalensis,斑胁姬鹛,Himalayan Cutia,Cutia nipalensis,Himalayan Cutia,,
matched_exact,scientificName,1119,Trochalopteron subunicolor,纯色噪鹛,Scaly Laughingthrush,Trochalopteron subunicolor,Scaly Laughingthrush,,
matched_exact,scientificName,1120,Trochalopteron squamatum,蓝翅噪鹛,Blue-winged Laughingthrush,Trochalopteron squamatum,Blue-winged Laughingthrush,,
matched_exact,scientificName,1121,Trochalopteron lineatum,细纹噪鹛,Streaked Laughingthrush,Trochalopteron lineatum,Streaked Laughingthrush,,
matched_exact,scientificName,1122,Trochalopteron imbricatum,丽星噪鹛,Bhutan Laughingthrush,Trochalopteron imbricatum,Bhutan Laughingthrush,,
matched_exact,scientificName,1123,Trochalopteron variegatum,杂色噪鹛,Variegated Laughingthrush,Trochalopteron variegatum,Variegated Laughingthrush,,
matched_exact,scientificName,1124,Trochalopteron affine,黑顶噪鹛,Black-faced Laughingthrush,Trochalopteron affine,Black-faced Laughingthrush,,
matched_exact,scientificName,1125,Trochalopteron morrisonianum,玉山噪鹛,White-whiskered Laughingthrush,Trochalopteron morrisonianum,White-whiskered Laughingthrush,,
matched_exact,scientificName,1126,Trochalopteron henrici,灰腹噪鹛,Brown-cheeked Laughingthrush,Trochalopteron henrici,Brown-cheeked Laughingthrush,,
matched_exact,scientificName,1127,Trochalopteron elliotii,橙翅噪鹛,Elliot's Laughingthrush,Trochalopteron elliotii,Elliot's Laughingthrush,,
matched_exact,scientificName,1128,Trochalopteron milnei,赤尾噪鹛,Red-tailed Laughingthrush,Trochalopteron milnei,Red-tailed Laughingthrush,,
matched_exact,scientificName,1129,Trochalopteron erythrocephalum,红头噪鹛,Chestnut-crowned Laughingthrush,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,,
matched_exact,scientificName,1130,Trochalopteron chrysopterum,金翅噪鹛,Assam Laughingthrush,Trochalopteron chrysopterum,Assam Laughingthrush,,
matched_exact,scientificName,1131,Trochalopteron formosum,丽色噪鹛,Red-winged Laughingthrush,Trochalopteron formosum,Red-winged Laughingthrush,,
matched_exact,scientificName,1132,Trochalopteron melanostigma,银耳噪鹛,Silver-eared Laughingthrush,Trochalopteron melanostigma,Silver-eared Laughingthrush,,
matched_exact,scientificName,1133,Heterophasia picaoides,长尾奇鹛,Long-tailed Sibia,Heterophasia picaoides,Long-tailed Sibia,,
matched_exact,scientificName,1134,Heterophasia auricularis,白耳奇鹛,White-eared Sibia,Heterophasia auricularis,White-eared Sibia,,
matched_exact,scientificName,1135,Heterophasia capistrata,黑顶奇鹛,Rufous Sibia,Heterophasia capistrata,Rufous Sibia,,
matched_exact,scientificName,1136,Heterophasia pulchella,丽色奇鹛,Beautiful Sibia,Heterophasia pulchella,Beautiful Sibia,,
matched_exact,scientificName,1137,Heterophasia gracilis,灰奇鹛,Grey Sibia,Heterophasia gracilis,Grey Sibia,,
matched_exact,scientificName,1138,Heterophasia desgodinsi,黑头奇鹛,Black-headed Sibia,Heterophasia desgodinsi,Black-headed Sibia,,
matched_exact,scientificName,1139,Actinodura nipalensis,纹头斑翅鹛,Hoary-throated Barwing,Actinodura nipalensis,Hoary-throated Barwing,,
matched_exact,scientificName,1140,Actinodura morrisoniana,台湾斑翅鹛,Taiwan Barwing,Actinodura morrisoniana,Taiwan Barwing,,
matched_exact,scientificName,1141,Actinodura waldeni,纹胸斑翅鹛,Streak-throated Barwing,Actinodura waldeni,Streak-throated Barwing,,
matched_exact,scientificName,1142,Actinodura souliei,灰头斑翅鹛,Streaked Barwing,Actinodura souliei,Streaked Barwing,,
matched_exact,scientificName,1143,Actinodura cyanouroptera,蓝翅希鹛,Blue-winged Minla,Actinodura cyanouroptera,Blue-winged Minla,,
matched_exact,scientificName,1144,Actinodura strigula,斑喉希鹛,Bar-throated Minla,Actinodura strigula,Bar-throated Minla,,
matched_exact,scientificName,1145,Actinodura egertoni,锈额斑翅鹛,Rusty-fronted Barwing,Actinodura egertoni,Rusty-fronted Barwing,,
matched_exact,scientificName,1146,Actinodura ramsayi,白眶斑翅鹛,Spectacled Barwing,Actinodura ramsayi,Spectacled Barwing,,
matched_exact,scientificName,1147,Leiothrix lutea,红嘴相思鸟,Red-billed Leiothrix,Leiothrix lutea,Red-billed Leiothrix,,
matched_exact,scientificName,1148,Leiothrix argentauris,银耳相思鸟,Silver-eared Mesia,Leiothrix argentauris,Silver-eared Mesia,,
matched_exact,scientificName,1149,Minla ignotincta,火尾希鹛,Red-tailed Minla,Minla ignotincta,Red-tailed Minla,,
matched_exact,scientificName,1150,Leioptila annectens,栗背奇鹛,Rufous-backed Sibia,Leioptila annectens,Rufous-backed Sibia,,
matched_exact,scientificName,1151,Liocichla omeiensis,灰胸薮鹛,Emei Shan Liocichla,Liocichla omeiensis,Emei Shan Liocichla,,
matched_exact,scientificName,1152,Liocichla steerii,黄痣薮鹛,Taiwan Liocichla,Liocichla steerii,Taiwan Liocichla,,英文名由Steere's Liocichla改为Taiwan Liocichla
matched_exact,scientificName,1153,Liocichla phoenicea,灰头薮鹛,Red-faced Liocichla,Liocichla phoenicea,Red-faced Liocichla,,中文名由赤脸薮鹛改为灰头薮鹛
matched_exact,scientificName,1154,Liocichla ripponi,红翅薮鹛,Scarlet-faced Liocichla,Liocichla ripponi,Scarlet-faced Liocichla,,
matched_exact,scientificName,1155,Garrulax merulinus,斑胸噪鹛,Spot-breasted Laughingthrush,Garrulax merulinus,Spot-breasted Laughingthrush,,
matched_exact,scientificName,1156,Garrulax canorus,画眉,Hwamei,Garrulax canorus,Chinese Hwamei,,
matched_exact,scientificName,1157,Garrulax taewanus,台湾画眉,Taiwan Hwamei,Garrulax taewanus,Taiwan Hwamei,,
matched_exact,scientificName,1158,Garrulax monileger,小黑领噪鹛,Lesser Necklaced Laughingthrush,Garrulax monileger,Lesser Necklaced Laughingthrush,,
matched_exact,scientificName,1159,Garrulax leucolophus,白冠噪鹛,White-crested Laughingthrush,Garrulax leucolophus,White-crested Laughingthrush,,
matched_exact,scientificName,1160,Garrulax strepitans,白颈噪鹛,White-necked Laughingthrush,Garrulax strepitans,White-necked Laughingthrush,,
matched_exact,scientificName,1161,Garrulax maesi,褐胸噪鹛,Grey Laughingthrush,Garrulax maesi,Grey Laughingthrush,,
matched_exact,scientificName,1162,Garrulax castanotis,栗颊噪鹛,Rufous-cheeked Laughingthrush,Garrulax castanotis,Rufous-cheeked Laughingthrush,,
matched_exact,scientificName,1163,Ianthocincla sukatschewi,黑额山噪鹛,Snowy-cheeked Laughingthrush,Ianthocincla sukatschewi,Snowy-cheeked Laughingthrush,,
matched_exact,scientificName,1164,Ianthocincla rufogularis,棕颏噪鹛,Rufous-chinned Laughingthrush,Ianthocincla rufogularis,Rufous-chinned Laughingthrush,,
matched_exact,scientificName,1165,Ianthocincla cineracea,灰翅噪鹛,Moustached Laughingthrush,Ianthocincla cineracea,Moustached Laughingthrush,,
